Id,Name,Canonical,Region,Country,Country Code
"9041813","55743","55743,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041814","67753","67753,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041815","66877","66877,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041816","67722","67722,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041817","67659","67659,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041818","67657","67657,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041819","67678","67678,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041820","67677","67677,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041821","67292","67292,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041822","67574","67574,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041823","67550","67550,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041824","68647","68647,Hesse,Germany","Hesse","Germany",de"
"9041825","67547","67547,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041826","67549","67549,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041827","67227","67227,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041828","67071","67071,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041829","67133","67133,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041830","67112","67112,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041831","67125","67125,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041832","67098","67098,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041833","67256","67256,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041834","67269","67269,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041835","67304","67304,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041836","67480","67480,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041837","67434","67434,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041838","67433","67433,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041839","67435","67435,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041840","67459","67459,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041841","67454","67454,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041842","76879","76879,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041843","76863","76863,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041844","76870","76870,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041845","76829","76829,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041846","66994","66994,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041847","67663","67663,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041848","67661","67661,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041849","66851","66851,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041850","66849","66849,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041851","66954","66954,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041852","77866","77866,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041853","77731","77731,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041854","77694","77694,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041855","77767","77767,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041856","77746","77746,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041857","77656","77656,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041858","77652","77652,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041859","77654","77654,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041860","77704","77704,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041861","77855","77855,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041862","77871","77871,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041863","77836","77836,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041864","76473","76473,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041865","76437","76437,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041866","76744","76744,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041867","76187","76187,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041868","76189","76189,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041869","76448","76448,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041870","76287","76287,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041871","76275","76275,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041872","76137","76137,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041873","76133","76133,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041874","76135","76135,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041875","76185","76185,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041876","76149","76149,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041877","76131","76131,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041878","76227","76227,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041879","75045","75045,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041880","76327","76327,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041881","75196","75196,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041882","75210","75210,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041883","76307","76307,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041884","76337","76337,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041885","76228","76228,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041886","75334","75334,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041887","76571","76571,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041888","76316","76316,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041889","76532","76532,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041890","76530","76530,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041891","77815","77815,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041892","76534","76534,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041893","77833","77833,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041894","77887","77887,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041895","72270","72270,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041896","72250","72250,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041897","76593","76593,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041898","75323","75323,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041899","75365","75365,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041900","72218","72218,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041901","75387","75387,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041902","72213","72213,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041903","72285","72285,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041904","72178","72178,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041905","72280","72280,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041906","72296","72296,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041907","72160","72160,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041908","72202","72202,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041909","72184","72184,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041910","72186","72186,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041911","71149","71149,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041912","71083","71083,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041913","71126","71126,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041914","71134","71134,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041915","71154","71154,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041916","71116","71116,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041917","71272","71272,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041918","71287","71287,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041919","71277","71277,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041920","71296","71296,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041921","71263","71263,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041922","75382","75382,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041923","75378","75378,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041924","75328","75328,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041925","75217","75217,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041926","75242","75242,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041927","75223","75223,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041928","75181","75181,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041929","75175","75175,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041930","75172","75172,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041931","75177","75177,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041932","75179","75179,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041933","75228","75228,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041934","75203","75203,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041935","75438","75438,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041936","75417","75417,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041937","75446","75446,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041938","71735","71735,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041939","71665","71665,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041940","74343","74343,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041941","74336","74336,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041942","74363","74363,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041943","75031","75031,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041944","75050","75050,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041945","74193","74193,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041946","74252","74252,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041947","74906","74906,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041948","74889","74889,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041949","74909","74909,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041950","69234","69234,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041951","69242","69242,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041952","74918","74918,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041953","76703","76703,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041954","76684","76684,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041955","75038","75038,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041956","75015","75015,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041957","76698","76698,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041958","76646","76646,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041959","76689","76689,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041960","76356","76356,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041961","76297","76297,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041962","76351","76351,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041963","76344","76344,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041964","76764","76764,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041965","76756","76756,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041966","76726","76726,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041967","76706","76706,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041968","76676","76676,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041969","68794","68794,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041970","67354","67354,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041971","76661","76661,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041972","67105","67105,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041973","67346","67346,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9041974","68766","68766,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041975","68775","68775,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041976","69207","69207,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041977","68799","68799,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041978","68753","68753,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041979","68789","68789,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041980","76709","76709,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041981","76669","76669,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041982","69168","69168,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041983","69190","69190,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041984","69181","69181,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041985","69226","69226,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041986","69117","69117,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041987","69126","69126,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041988","69115","69115,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041989","69120","69120,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041990","69121","69121,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041991","69118","69118,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041992","69198","69198,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041993","68542","68542,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041994","68526","68526,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041995","68229","68229,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041996","69123","69123,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041997","69214","69214,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041998","69124","69124,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9041999","68723","68723,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042000","68782","68782,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042001","68535","68535,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042002","68219","68219,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042003","68199","68199,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042004","67165","67165,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9042005","67117","67117,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9042006","67065","67065,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9042007","68159","68159,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042008","67059","67059,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9042009","67061","67061,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9042010","67063","67063,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9042011","67069","67069,Rhineland-Palatinate,Germany","Rhineland-Palatinate","Germany",de"
"9042012","68169","68169,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042013","68305","68305,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042014","68309","68309,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042015","68165","68165,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042016","68163","68163,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042017","68259","68259,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042018","68519","68519,Hesse,Germany","Hesse","Germany",de"
"9042019","68307","68307,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042020","68623","68623,Hesse,Germany","Hesse","Germany",de"
"9042021","68642","68642,Hesse,Germany","Hesse","Germany",de"
"9042022","64625","64625,Hesse,Germany","Hesse","Germany",de"
"9042023","64646","64646,Hesse,Germany","Hesse","Germany",de"
"9042024","69469","69469,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042025","64711","64711,Hesse,Germany","Hesse","Germany",de"
"9042026","69483","69483,Hesse,Germany","Hesse","Germany",de"
"9042027","69151","69151,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042028","69412","69412,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042029","74821","74821,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042030","74722","74722,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042031","74731","74731,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042032","74736","74736,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042033","74706","74706,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042034","74747","74747,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042035","74214","74214,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042036","74219","74219,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042037","74834","74834,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042038","74842","74842,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042039","74831","74831,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042040","74861","74861,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042041","74196","74196,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042042","74076","74076,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042043","74172","74172,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042044","74177","74177,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042045","74206","74206,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042046","74078","74078,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042047","74211","74211,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042048","74080","74080,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042049","74357","74357,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042050","74354","74354,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042051","74360","74360,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042052","74348","74348,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042053","74081","74081,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042054","74072","74072,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042055","74074","74074,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042056","74182","74182,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042057","74199","74199,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042058","71720","71720,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042059","71543","71543,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042060","74613","74613,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042061","74626","74626,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042062","74189","74189,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042063","74635","74635,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042064","74638","74638,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042065","71540","71540,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042066","74523","74523,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042067","74405","74405,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042068","74532","74532,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042069","74549","74549,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042070","74582","74582,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042071","74572","74572,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042072","74575","74575,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042073","74653","74653,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042074","97959","97959,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042075","97980","97980,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042076","97922","97922,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042077","97999","97999,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042078","97990","97990,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042079","97215","97215,Bavaria,Germany","Bavaria","Germany",de"
"9042080","91541","91541,Bavaria,Germany","Bavaria","Germany",de"
"9042081","91438","91438,Bavaria,Germany","Bavaria","Germany",de"
"9042082","90579","90579,Bavaria,Germany","Bavaria","Germany",de"
"9042083","90556","90556,Bavaria,Germany","Bavaria","Germany",de"
"9042084","91560","91560,Bavaria,Germany","Bavaria","Germany",de"
"9042085","91564","91564,Bavaria,Germany","Bavaria","Germany",de"
"9042086","91639","91639,Bavaria,Germany","Bavaria","Germany",de"
"9042087","91746","91746,Bavaria,Germany","Bavaria","Germany",de"
"9042088","91522","91522,Bavaria,Germany","Bavaria","Germany",de"
"9042089","91572","91572,Bavaria,Germany","Bavaria","Germany",de"
"9042090","91710","91710,Bavaria,Germany","Bavaria","Germany",de"
"9042091","91717","91717,Bavaria,Germany","Bavaria","Germany",de"
"9042092","86732","86732,Bavaria,Germany","Bavaria","Germany",de"
"9042093","73479","73479,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042094","91550","91550,Bavaria,Germany","Bavaria","Germany",de"
"9042095","91555","91555,Bavaria,Germany","Bavaria","Germany",de"
"9042096","74564","74564,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042097","74589","74589,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042098","73540","73540,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042099","73550","73550,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042100","73529","73529,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042101","73072","73072,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042102","89551","89551,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042103","89555","89555,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042104","89547","89547,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042105","89542","89542,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042106","89520","89520,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042107","73447","73447,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042108","73457","73457,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042109","73431","73431,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042110","73433","73433,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042111","73430","73430,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042112","73463","73463,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042113","73466","73466,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042114","73441","73441,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042115","73450","73450,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042116","86720","86720,Bavaria,Germany","Bavaria","Germany",de"
"9042117","86738","86738,Bavaria,Germany","Bavaria","Germany",de"
"9042118","89420","89420,Bavaria,Germany","Bavaria","Germany",de"
"9042119","89407","89407,Bavaria,Germany","Bavaria","Germany",de"
"9042120","89426","89426,Bavaria,Germany","Bavaria","Germany",de"
"9042121","89561","89561,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042122","89522","89522,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042123","89537","89537,Baden-Wurttemberg,Germany","Baden-Wurttemberg","Germany",de"
"9042124","89340","89340,Bavaria,Germany","Bavaria","Germany",de"
